Board State,Action Probabilities,Player
"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,0,0,1,0,-1,1,0,0,-1,-1,-1,1,0,0,0","0.007458497072740396,0.0054535247413585695,0.002165370117892373,0.004491138022295292,0.008501082685058945,0.0027267623706792848,0.014515999679204427,0.006335712567166573,0.005613922527869115,0.01379420963990697,0.007057502606464031,0.008902077151335312,0.007378298179485123,0.016601170903841528,0.005373325848103296,0.007699093752506215,0.006415911460421846,0.005934718100890208,0,0.016520972010586252,0.009463469404122224,0.0041703424492742,0.005052530275082204,0.008661480471569493,0.0036089501964872883,0.011308043948993504,0.7216296415109471,0.009864463870398589,0.00962386719063277,0.00810008821878258,0.007057502606464031,0.004811933595316385,0,0,0.006415911460421846,0.006415911460421846,0,0.0008821878258080039,0,0,0.0024861656909134656,0.006496110353677119,0,0,0,0,0.006335712567166573,0.010746651696206592,0.003929745769508381",-1
"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-1,0,0,0,0,0,-1,1,0,0,1,0,-1,1,0,0,-1,-1,-1,1,0,0,0","0.013818565400843882,0.013185654008438819,0.027267932489451478,0.01708860759493671,0.020569620253164556,0.02362869198312236,0.04678270042194093,0.025738396624472575,0.022415611814345992,0.016455696202531647,0.016772151898734176,0.024261603375527425,0.03887130801687764,0.032542194092827006,0.025158227848101265,0.009651898734177215,0.020253164556962026,0.01708860759493671,0,0.058966244725738394,0.0879746835443038,0.023048523206751055,0.015189873417721518,0.028428270042194094,0.016455696202531647,0.016139240506329113,0,0.08744725738396625,0.016139240506329113,0.01708860759493671,0.016772151898734176,0.024261603375527425,0,0,0.021518987341772152,0.019672995780590716,0,0.023945147679324895,0,0,0.028164556962025317,0.02120253164556962,0,0,0,0,0.02088607594936709,0.022732067510548522,0.022415611814345992",1
"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,-1,0,0,0,0,0,-1,1,0,0,1,0,-1,1,0,0,-1,-1,-1,1,0,0,0","0.005072650674920471,0.002407359642335139,0.0075659874473390076,0.004900696414753675,0.005072650674920471,0.002837245292752128,0.008425758748172986,0.006620239016421632,0.008253804488006191,0.004384833634253288,0.0029232224228355258,0.0025793139025019345,0.009113575788840169,0.013240478032843265,0.0031811538130857193,0.004212879374086493,0.0054165591952540625,0.004384833634253288,0,0.0062763304960880405,0,0.00472874215458688,0.004900696414753675,0.005588513455420858,0.0049866735448370735,0.003697016593586106,0,0.8196199810850314,0.01023127847992434,0.004642765024503482,0.0049866735448370735,0.002665291032585332,0,0,0.002407359642335139,0.0037829937236695038,0,0.0020634511220015478,0,0,0.0058464448456710515,0.0017195426016679562,0,0,0,0,0.0031811538130857193,0.003095176683002321,0.0049866735448370735",-1
"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","0.010350718520751683,0.01236056677720832,0.02351522460054266,0.02130439151844036,0.022811777710782837,0.018892573610692392,0.02632901215958195,0.008541855089940709,0.011858104713094161,0.03597628379057381,0.037885639634207616,0.01818912672093257,0.04904029745754195,0.03426791277258567,0.01236056677720832,0.0299467390212039,0.01979700532609788,0.02833886041603859,0.01658124811576726,0.02130439151844036,0.04773389609084514,0.017887649482464074,0.01658124811576726,0.02361571701336549,0.03446889759823133,0.022208823233845845,0.01125515023615717,0.0035172344487991157,0.00904431715405487,0.04713094161390815,0.0252235956185308,0.01447090744648779,0.0299467390212039,0.014169430208019295,0.007637423374535222,0.005728067530901417,0.03768465480856195,0.01979700532609788,0.00432117375138177,0.015475831574716109,0.005225605466787258,0.01698321776705859,0.020299467390212038,0.010853180584865842,0.008843332328409205,0.018390111546578235,0.010853180584865842,0.022811777710782837,0.01818912672093257",1
"0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","0.01934865900383142,0.007183908045977011,0.012452107279693486,0.022988505747126436,0.035632183908045977,0.01752873563218391,0.028352490421455937,0.01992337164750958,0.013601532567049808,0.015229885057471264,0.013026819923371647,0.014272030651340997,0,0.019061302681992336,0.006800766283524904,0.021839080459770115,0.01934865900383142,0.013218390804597701,0.03314176245210728,0.026915708812260537,0.023563218390804597,0.020306513409961684,0.019061302681992336,0.011494252873563218,0.028544061302681993,0.05632183908045977,0.02739463601532567,0.008045977011494253,0.01503831417624521,0.01599616858237548,0.03908045977011494,0.03151340996168582,0.028160919540229885,0.039272030651340994,0.007183908045977011,0.01934865900383142,0.060440613026819925,0.03879310344827586,0.030938697318007663,0.010919540229885057,0.013026819923371647,0.014463601532567049,0.020881226053639845,0.013409961685823755,0.003735632183908046,0.005747126436781609,0.016762452107279693,0.012452107279693486,0.008237547892720307",-1
"0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0","0.017384731670445956,0.01946334089191232,0.008503401360544218,0.015873015873015872,0.005763416477702192,0.036281179138321996,0.030612244897959183,0.00944822373393802,0.007464096749811035,0.05054799697656841,0.006613756613756613,0.03524187452758881,0,0.020880574452003024,0.01445578231292517,0.011243386243386243,0.025037792894935754,0.030612244897959183,0.03269085411942555,0.04884731670445956,0.017857142857142856,0.016061980347694634,0.016156462585034014,0.027116402116402115,0.026832955404383976,0.02390400604686319,0.015589569160997732,0.020975056689342405,0.004251700680272109,0.016345427059712776,0.017762660619803475,0.026455026455026454,0.016439909297052153,0.03136810279667423,0.008125472411186697,0.020975056689342405,0,0.03902116402116402,0.01927437641723356,0.022203325774754347,0.029667422524565383,0.012188208616780046,0.02343159486016629,0.018046107331821618,0.02362055933484505,0.03325774754346183,0.01445578231292517,0.017857142857142856,0.01379440665154951",1
"0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0","0.008485079607207551,0.008294403660978167,0.007722375822290018,0.028220040041948707,0.010582515015730766,0.009533797311469158,0.04156735627800553,0.022595099628181906,0.007722375822290018,0,0.013728668128515588,0.013442654209171514,0,0.016112117456382878,0.021355705977690913,0.006959672037372485,0.013537992182286204,0.0020974354085232147,0.037658499380303176,0.027457336257031176,0.017923538945562017,0.0181142148917914,0.023929831251787586,0.022690437601296597,0.03651444370292688,0.03165220707407761,0.045571551148822574,0.01573076556392411,0.026980646391457717,0.017923538945562017,0.034893698159977116,0.10201163123271999,0.03613309181046811,0.014872723805891887,0.01754218705310325,0.021546381923920298,0,0.027648012203260557,0.043474115740299364,0.010773190961960149,0.01630279340261226,0.007150347983601869,0.035275050052435884,0.004385546763275813,0.010963866908189531,0.01687482124130041,0.01973496043474116,0.01992563638097054,0.006387644198684336",-1
"0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0","0.013061224489795919,0.01596371882086168,0.024399092970521542,0.014875283446712018,0.011519274376417234,0.027936507936507936,0.009705215419501133,0.012154195011337868,0.017777777777777778,0,0.005623582766439909,0.025578231292517007,0,0.01596371882086168,0.010430839002267574,0.0454421768707483,0.012154195011337868,0.012517006802721088,0.04244897959183674,0.06231292517006803,0.02095238095238095,0.00943310657596372,0.031383219954648524,0.014421768707482994,0.01197278911564626,0.03392290249433107,0.016961451247165533,0.012154195011337868,0.010612244897959184,0.014875283446712018,0.050340136054421766,0,0.04344671201814059,0.04018140589569161,0.007074829931972789,0.03392290249433107,0,0.0674829931972789,0.011156462585034013,0.012154195011337868,0.02040816326530612,0.014603174603174604,0.03909297052154195,0.009070294784580499,0.01596371882086168,0.017777777777777778,0.024852607709750566,0.00925170068027211,0.02666666666666667",1
"0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,0","0.0065420560747663555,0.006915887850467289,0.012710280373831775,0.009626168224299065,0.006915887850467289,0.00897196261682243,0.014672897196261683,0.009813084112149532,0.006355140186915888,0,0.011495327102803739,0.009158878504672898,0,0.007663551401869159,0.004205607476635514,0.01514018691588785,0.01074766355140187,0.025981308411214953,0.012336448598130842,0.014485981308411215,0.023738317757009346,0.012149532710280374,0.012710280373831775,0.016728971962616822,0.019345794392523364,0.042710280373831774,0.03691588785046729,0.011869158878504673,0.018130841121495326,0.027289719626168225,0.34177570093457943,0,0.01588785046728972,0.02355140186915888,0.011682242990654205,0.01074766355140187,0,0,0.041121495327102804,0.017289719626168223,0.015327102803738318,0.004205607476635514,0.016542056074766356,0.017570093457943924,0.027850467289719627,0.013738317757009346,0.01074766355140187,0.008037383177570093,0.008598130841121496",-1
"0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,0","0.01329513735860144,0.008961363302482738,0.009255178492728075,0.02306449243425885,0.013809313941530777,0.02262376964889085,0.030409872190392245,0.02152196268547084,0.012119876597620097,0,0.011164977229322757,0.01762891141472014,0,0.01799618040252681,0.014396944322021448,0.014396944322021448,0.027471720287938886,0.005949757602468048,0.023358307624504186,0.08072572351990598,0.027104451300132216,0.019391802556192154,0.029895695607462906,0.011826061407374761,0.010797708241516086,0.0251211987659762,0.057000146907595126,0.038857058909945646,0.011826061407374761,0.023358307624504186,0,0,0.05354781842221243,0.0251211987659762,0.04429263992948435,0.04282356397825768,0,0,0.021962685470838843,0.017849272807404143,0.021668870280593507,0.007198472161010724,0.052372557661231084,0.01292786837079477,0.010430439253709416,0.023358307624504186,0.008741001909798736,0.009255178492728075,0.0251211987659762",1
"0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,0","0.0063308311476892466,0.00832052093696301,0.01908293388803473,0.008772723161797957,0.005516867142986343,0.01049109161617075,0.028217418829700643,0.010310210726236772,0.004250700913448494,0,0.01049109161617075,0.025413765035723977,0,0.003708058243646559,0.0058786289228543,0.011485936510807633,0.014470471194718278,0.01808808899339785,0.012390340960477525,0,0.01781676765849688,0.015193994754454192,0.009858008501401828,0.009858008501401828,0.011395496065840643,0.04838563805733924,0.18938229176087545,0.052817219860721715,0.021705706792077416,0.01655060142895903,0,0,0.17997648548430858,0.03481957131229085,0.013927828524916343,0.01998733833770462,0,0,0.02143438545717645,0.02622772904042688,0.015917518314190107,0.012299900515510536,0.014922673419553225,0.017364565433661935,0.007235235597359139,0.014741792529619246,0.008230080491996021,0.006963914262458171,0.009767568056434838",-1
"0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,0,0,0,-1,-1,0,0,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,0","0.005724715838380487,0.013357670289554468,0.023728532315606073,0.023728532315606073,0.010868663403302083,0.034265328134074506,0.033684559860615616,0.01402140545922177,0.019746121297602257,0,0.01667634613789098,0.009292292375342239,0,0.005226914461130009,0.009292292375342239,0.018335684062059238,0.013772504770596532,0.011449431676760973,0.013357670289554468,0,0.05127354185679914,0.01609557786443209,0.019331286816560194,0.02074172405210321,0.012942835808512404,0.0716833983240687,0,0.053181780469592634,0.027627976437401478,0.02978511573882021,0,0,0.11648552227661163,0.013357670289554468,0.029038413672944494,0.030199950219862274,0,0,0.020492823363477974,0.013772504770596532,0.015431842694764789,0.030780718493321164,0.05276694598855057,0.014851074421305899,0.02663237368290052,0.015265908902347964,0.009541193063967477,0.01609557786443209,0.01609557786443209",1
"0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,0,0,0,-1,-1,1,0,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,0","0.004487856388595565,0.0015839493136219642,0.008271735304470257,0.011527631115804295,0.005719816965857092,0.006159802886307638,0.004751847940865892,0.004927842309046111,0.007567757831749384,0,0.006775783174938402,0.006775783174938402,0,0.004135867652235128,0.00888771559310102,0.003079901443153819,0.011087645195353749,0.00395987328405491,0.0051038366772263285,0,0.00888771559310102,0.003783878915874692,0.005631819781766983,0.0021119324181626186,0.0014079549454417458,0.7360964449137628,0,0.011439633931714184,0.006159802886307638,0.004135867652235128,0,0,0,0.003079901443153819,0.0012319605772615277,0.006247800070397747,0,0,0.012671594508975714,0.01795142555438226,0.005191833861316438,0.004751847940865892,0.016543470608940514,0.003695881731784583,0.003079901443153819,0.01082365364308342,0.01592749032030975,0.008359732488560366,0.00598380851812742",-1
"0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,-1,-1,0,0,0,-1,-1,1,0,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,0","0.01118629269889774,0.012932445705554949,0.015933646185747025,0.019917057732183784,0.014460329586380006,0.02701080432172869,0.01828003928844265,0.0131507148313871,0.010040379788278948,0,0.019316817636145366,0.0102586489141111,0,0.021335807050092765,0.014023791334715704,0.024991814907781296,0.01096802357306559,0.008457928625995852,0.015497107934082724,0,0.11551893484666594,0.021990614427589216,0.017406962785114045,0.03355887809669322,0.017188693659281894,0,0,0.08479755538579067,0.02439157481174288,0.031212484993997598,0,0,0,0.03885190439812289,0.012714176579722798,0.10842518825712102,0,0,0.010040379788278948,0.012714176579722798,0.01118629269889774,0.018443741132816764,0.07568481938229837,0.012495907453890648,0.0131507148313871,0.015715377059914874,0.021335807050092765,0.015715377059914874,0.01969878860635163",1
"0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,-1,-1,0,0,0,-1,-1,1,0,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,0","0.006209123271794023,0.010514115406904546,0.009934597234870435,0.008361619339349284,0.0032287441013328917,0.0074509479261528275,0.0051328752380163925,0.010431327096613959,0.011673151750972763,0,0.007533736236443414,0.009686232303998675,0,0.006788641443828131,0.0095206556834175,0.0032287441013328917,0.006788641443828131,0.0008278831029058697,0.007616524546734001,0,0,0.012335458233297458,0.0025664376190081962,0.0074509479261528275,0.0063746998923751965,0,0,0.7111515853961421,0.007533736236443414,0.01308055302591274,0,0,0,0.00902392582167398,0.01423958936998096,0.016806026988989156,0,0,0.007202582995281067,0.008858349201092805,0.009355079062836327,0.008361619339349284,0.01862736981538207,0.0018213428263929134,0.0032287441013328917,0.0037254739630764137,0.0038910505836575876,0.004967298617435218,0.004470568755691696",-1
"0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,-1,-1,-1,0,0,-1,-1,1,0,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,0","0.02182935374332992,0.015630895273001672,0.02775831401929607,0.026033525575378646,0.013744407912466986,0.021505955910095402,0.017894680105643292,0.020427963132647012,0.017894680105643292,0,0.022530049048671372,0.0267342208807201,0,0.014876300328787798,0.017894680105643292,0.02878240715787204,0.02910580499110656,0.028081711852530587,0.017140085161429418,0,0,0.029752600657575595,0.031800786934727536,0.03379507357300706,0.01449900285668086,0,0,0,0.022206651215436857,0.05185145259526761,0,0,0,0.015630895273001672,0.016008192745108608,0.102517113135342,0,0,0.022530049048671372,0.032447582601196574,0.023931439659354282,0.026033525575378646,0.102517113135342,0.021128658437988466,0.016008192745108608,0.021505955910095402,0.0096480353581631,0.018972672883091683,0.01934997035519862",1
"0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,-1,-1,-1,0,0,-1,-1,1,0,0,1,-1,1,0,0,0,0,0,0,0,0,0,0,0","0.005814933423226024,0.011208494859261757,0.0035395246923984494,0.0019383111410753414,0.004213719871902916,0.005814933423226024,0.008090342154053598,0.009691555705376706,0.00699477498735884,0,0.0057306590257879654,0.008258890948929716,0,0.004297994269340974,0.010450025282319232,0.0063205798078543735,0.015337940333726614,0.008258890948929716,0.00699477498735884,0,0,0.008258890948929716,0.005056463846283499,0.010281476487443115,0.0036237990898365076,0,0,0,0.014073824372155739,0.01103994606438564,0,0,0,0.00547783583347379,0.006826226192482724,0,0,0,0.008258890948929716,0.002443957525703691,0.006152031012978257,0.0022754087308275747,0.7642845103657508,0.004213719871902916,0.004297994269340974,0.00800606775661554,0.004297994269340974,0.003118152705208158,0.005056463846283499",-1
"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","0.006130037182192744,0.011858104713094161,0.018691588785046728,0.03065018591096372,0.011456135061802835,0.03547382172645965,0.026128027333936286,0.018591096372223895,0.009446286805346196,0.016782232941412924,0.02562556526982213,0.02884132248015275,0.03899105617525877,0.02512310320570797,0.005828559943724249,0.019395035674806552,0.029846246608381068,0.003919204100090443,0.018390111546578235,0.020600944628680534,0.03376545070847151,0.016882725354235757,0.025927042508290626,0.03627776102904231,0.026128027333936286,0.026128027333936286,0.03868957893679027,0.008340870264295046,0.015877801226007435,0.01969651291327505,0.006029544769369913,0.03577529896492815,0.017586172243995578,0.01969651291327505,0.006933976484775399,0.024821625967239472,0.026429504572404783,0.014872877097779118,0.0321575721033062,0.007235453723243895,0.007235453723243895,0.017887649482464074,0.030951663149432217,0.03175560245201487,0.017586172243995578,0.009546779218169028,0.016380263290121596,0.009747764043814692,0.017887649482464074",-1
