Board State,Action Probabilities,Player
"0,0,0,0,0,0,1,0,0,0,1,-1,0,-1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0","0.007410021171489062,0.007410021171489062,0.06880733944954129,0.059280169371912494,0.007410021171489062,0.007410021171489062,0,0.06316160903316867,0.06598447424135498,0.06704304869442484,0,0,0.0744530698659139,0,0.007410021171489062,0.007410021171489062,0.007410021171489062,0.1090331686661962,0.007410021171489062,0.007410021171489062,0.007410021171489062,0.007410021171489062,0.11467889908256881,0,0.007410021171489062,0.007410021171489062,0.007410021171489062,0.007410021171489062,0.0716302046577276,0,0.007410021171489062,0.007410021171489062,0.007410021171489062,0.007410021171489062,0.007410021171489062,0.007410021171489062,0.007410021171489062,0.007410021171489062,0.007410021171489062,0.007410021171489062,0.007410021171489062,0.007410021171489062,0.007410021171489062,0.007410021171489062,0,0.06880733944954129,0.007410021171489062,0.007410021171489062,0.007410021171489062",1
"0,0,0,0,0,0,1,0,0,0,1,-1,0,-1,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0","0.08369252873563218,0.01221264367816092,0.01221264367816092,0.08979885057471264,0.01221264367816092,0.01221264367816092,0,0.011853448275862068,0.01221264367816092,0.011853448275862068,0,0,0.01221264367816092,0,0.01221264367816092,0.01221264367816092,0.08979885057471264,0.01221264367816092,0.01221264367816092,0.01221264367816092,0.01221264367816092,0.01221264367816092,0,0,0.01221264367816092,0.01221264367816092,0.01221264367816092,0.011853448275862068,0.01221264367816092,0,0.01221264367816092,0.01221264367816092,0.01221264367816092,0.07614942528735633,0.08225574712643678,0.01221264367816092,0.011853448275862068,0.01221264367816092,0.01221264367816092,0.01221264367816092,0.01221264367816092,0.01221264367816092,0.01221264367816092,0.01221264367816092,0,0.01221264367816092,0.07974137931034483,0.01221264367816092,0.08477011494252873",-1
"0,0,0,-1,0,0,1,0,0,0,1,-1,0,-1,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0","0.002952029520295203,0.002952029520295203,0.040221402214022144,0,0.045018450184501846,0.002952029520295203,0,0.002952029520295203,0.002952029520295203,0.041328413284132844,0,0,0.04317343173431734,0,0.002952029520295203,0.002952029520295203,0.03800738007380074,0.002952029520295203,0.04059040590405904,0.041328413284132844,0.041328413284132844,0.035424354243542434,0,0,0.043911439114391146,0.002952029520295203,0.002952029520295203,0.041328413284132844,0.002952029520295203,0,0.04169741697416974,0.04428044280442804,0.002952029520295203,0.002952029520295203,0.041328413284132844,0.03948339483394834,0.041328413284132844,0.03911439114391144,0.04169741697416974,0.040221402214022144,0.002952029520295203,0.002952029520295203,0.002952029520295203,0.043911439114391146,0,0.002952029520295203,0.04169741697416974,0.04317343173431734,0.040221402214022144",1
"0,0,0,-1,1,0,1,0,0,0,1,-1,0,-1,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0","0.012388695315524584,0.012388695315524584,0.012388695315524584,0,0,0.012388695315524584,0,0.012388695315524584,0.012388695315524584,0.012388695315524584,0,0,0.08168795973674023,0,0.08555942702284165,0.012388695315524584,0.09717382888114595,0.012388695315524584,0.012388695315524584,0.012388695315524584,0.012388695315524584,0.012388695315524584,0,0,0.012388695315524584,0.012388695315524584,0.012388695315524584,0.012388695315524584,0.012388695315524584,0,0.012388695315524584,0.012388695315524584,0.012388695315524584,0.012388695315524584,0.012388695315524584,0.012388695315524584,0.012388695315524584,0.012388695315524584,0.012388695315524584,0.012388695315524584,0.012388695315524584,0.08710801393728224,0.08981804103755324,0.07781649245063879,0,0.08439798683701123,0.012388695315524584,0.012388695315524584,0.012388695315524584",-1
"0,0,0,-1,1,0,1,0,0,0,1,-1,0,-1,0,0,-1,0,0,0,0,0,1,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0","0.0055289347585698485,0.0055289347585698485,0.0055289347585698485,0,0,0.0055289347585698485,0,0.05197198673055658,0.05270917803169923,0.05750092148912643,0,0,0.0055289347585698485,0,0.050129008477699966,0.0055289347585698485,0,0.056026538886841136,0.0055289347585698485,0.0055289347585698485,0.054183560633984516,0.054183560633984516,0,0,0.0055289347585698485,0.05676373018798378,0.0055289347585698485,0.0055289347585698485,0.0055289347585698485,0,0.0055289347585698485,0.05676373018798378,0.05565794323626981,0.05971249539255437,0.0055289347585698485,0.0055289347585698485,0.06081828234426834,0.0055289347585698485,0.0055289347585698485,0.0055289347585698485,0.0055289347585698485,0.05086619977884261,0.05344636933284187,0.0055289347585698485,0,0.05344636933284187,0.054183560633984516,0.0055289347585698485,0.0055289347585698485",1
"0,0,0,-1,1,0,1,0,0,0,1,-1,0,-1,0,0,-1,0,0,0,0,0,1,-1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-1,0,0,0,0","0.07039573820395738,0.00837138508371385,0.00837138508371385,0,0,0.07648401826484018,0,0.00837138508371385,0.0776255707762557,0.00837138508371385,0,0,0.00837138508371385,0,0.00837138508371385,0.00837138508371385,0,0.00837138508371385,0.00837138508371385,0.00837138508371385,0.06202435312024353,0.00837138508371385,0,0,0.00837138508371385,0.06506849315068493,0.00837138508371385,0.07648401826484018,0.00837138508371385,0,0.07229832572298325,0.00837138508371385,0.00837138508371385,0.00837138508371385,0.07343987823439878,0.00837138508371385,0,0.00837138508371385,0.07229832572298325,0.00837138508371385,0.00837138508371385,0.07420091324200913,0.00837138508371385,0.00837138508371385,0,0.00837138508371385,0.00837138508371385,0.00837138508371385,0.06202435312024353",-1
"0,0,0,-1,1,0,1,0,-1,0,1,-1,0,-1,0,0,-1,0,0,0,0,0,1,-1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-1,0,0,0,0","0.008245877061469266,0.06334332833583209,0.008245877061469266,0,0,0.06671664167916042,0,0.10269865067466268,0,0.0727136431784108,0,0,0.07458770614692653,0,0.008245877061469266,0.008245877061469266,0,0.06971514242878561,0.008245877061469266,0.008245877061469266,0.008245877061469266,0.008245877061469266,0,0,0.008245877061469266,0.008245877061469266,0.008245877061469266,0.008245877061469266,0.008245877061469266,0,0.008245877061469266,0.008245877061469266,0.008245877061469266,0.07083958020989506,0.008245877061469266,0.008245877061469266,0,0.008245877061469266,0.008245877061469266,0.008245877061469266,0.008245877061469266,0.06334332833583209,0.07158920539730135,0.008245877061469266,0,0.008245877061469266,0.06446776611694154,0.008245877061469266,0.07383808095952024",1
"0,0,0,-1,1,0,1,1,-1,0,1,-1,0,-1,0,0,-1,0,0,0,0,0,1,-1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-1,0,0,0,0","0.01022270901788974,0.009857612267250822,0.009857612267250822,0,0,0.009857612267250822,0,0,0,0.07849580138736766,0,0,0.01022270901788974,0,0.009857612267250822,0.009857612267250822,0,0.10843373493975904,0.009857612267250822,0.009857612267250822,0.01022270901788974,0.009857612267250822,0,0,0.07630522088353414,0.009857612267250822,0.07411464037970063,0.009857612267250822,0.009857612267250822,0,0.07520993063161738,0.009857612267250822,0.009857612267250822,0.009857612267250822,0.07265425337714494,0.01022270901788974,0,0.07046367287331143,0.009857612267250822,0.01022270901788974,0.009857612267250822,0.07520993063161738,0.01022270901788974,0.11025921869295363,0,0.009857612267250822,0.009857612267250822,0.009857612267250822,0.01022270901788974",-1
"0,0,0,-1,1,0,1,1,-1,0,1,-1,0,-1,0,0,-1,0,0,0,0,0,1,-1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,-1,0,0,0,0","0.008670520231213872,0.008670520231213872,0.008670520231213872,0,0,0.06213872832369942,0,0,0,0.008670520231213872,0,0,0.008670520231213872,0,0.06719653179190752,0.008670520231213872,0,0.008670520231213872,0.008670520231213872,0.008670520231213872,0.06611271676300579,0.008670520231213872,0,0,0.008670520231213872,0.008670520231213872,0.008670520231213872,0.008670520231213872,0.008670520231213872,0,0.008670520231213872,0.008670520231213872,0.008670520231213872,0.008670520231213872,0.06539017341040462,0.008670520231213872,0,0.06539017341040462,0.07153179190751445,0.008670520231213872,0.07044797687861272,0.008670520231213872,0.2153179190751445,0,0,0.09971098265895954,0.008670520231213872,0.008670520231213872,0.008670520231213872",1
"0,0,0,-1,1,0,1,1,-1,0,1,-1,0,-1,0,0,-1,0,0,0,0,0,1,-1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,-1,-1,0,0,0,0","0.010773751224289911,0.06562193927522038,0.01110022853411688,0,0,0.010773751224289911,0,0,0,0.0701926216127979,0,0,0.06562193927522038,0,0.022853411687887692,0.10447273914462944,0,0.09565785177930133,0.025791707476330396,0.03232125367286973,0.06105125693764284,0.04211557296767875,0,0,0.017303297420829252,0.010773751224289911,0.03232125367286973,0.010773751224289911,0.012732615083251714,0,0.015670910871694418,0.03852432255958211,0.03591250408096637,0.034606594841658504,0.010773751224289911,0.03591250408096637,0,0.01110022853411688,0.010773751224289911,0.017303297420829252,0.015670910871694418,0.010773751224289911,0,0,0,0.010773751224289911,0.010773751224289911,0.02840352595494613,0.010773751224289911",-1
"0,0,0,-1,1,0,1,1,-1,0,1,-1,0,-1,0,-1,-1,0,0,0,0,0,1,-1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,-1,-1,0,0,0,0","0.004662840746054519,0.004662840746054519,0.004662840746054519,0,0,0.004662840746054519,0,0,0,0.004662840746054519,0,0,0.05200860832137733,0,0.043400286944045914,0,0,0.5502152080344332,0.004662840746054519,0.03873744619799139,0.004662840746054519,0.03873744619799139,0,0,0.004662840746054519,0.004662840746054519,0.004662840746054519,0.004662840746054519,0.004662840746054519,0,0.04806312769010043,0.042682926829268296,0.036944045911047343,0.004662840746054519,0.004662840746054519,0.04196556671449068,0,0.004662840746054519,0.004662840746054519,0.004662840746054519,0.004662840746054519,0.004662840746054519,0,0,0,0.004662840746054519,0.004662840746054519,0.004662840746054519,0.004662840746054519",1
"0,0,0,-1,1,0,1,1,-1,0,1,-1,0,-1,0,-1,-1,1,0,0,0,0,1,-1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,-1,-1,0,0,0,0","0.023232575568323758,0.01773669747689233,0.021483887084686484,0,0,0.0267299525355983,0,0,0,0.01773669747689233,0,0,0.031476392705470896,0,0.021483887084686484,0,0,0,0.031476392705470896,0.023232575568323758,0.023232575568323758,0.023232575568323758,0,0,0.0896827379465401,0.028228828378715962,0.029977516862353237,0.028228828378715962,0.021483887084686484,0,0.03322508118910817,0.04071946040469648,0.07019735198601049,0.021483887084686484,0.023232575568323758,0.029977516862353237,0,0.07269547839120659,0.02498126405196103,0.06994753934549088,0.0267299525355983,0.02498126405196103,0,0,0,0.028228828378715962,0.023232575568323758,0.0267299525355983,0.02498126405196103",-1
"0,0,0,-1,1,0,1,1,-1,0,1,-1,0,-1,0,-1,-1,1,0,0,0,0,1,-1,-1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,-1,-1,0,0,0,0","0.02191587133262637,0.024390243902439025,0.0017674089784376105,0,0,0.02332979851537646,0,0,0,0.025804171085189113,0,0,0.0017674089784376105,0,0.026157652880876636,0,0,0,0.5365853658536586,0.02686461647225168,0.0017674089784376105,0.02509720749381407,0,0,0,0.0017674089784376105,0.02368328031106398,0.02368328031106398,0.02332979851537646,0,0.02509720749381407,0.017320607988688584,0.0017674089784376105,0.0017674089784376105,0.0017674089784376105,0.020501944149876283,0,0.024743725698126547,0.0017674089784376105,0.0017674089784376105,0.026511134676564158,0.02191587133262637,0,0,0,0.022976316719688937,0.0017674089784376105,0.020501944149876283,0.02191587133262637",1
"0,0,0,-1,1,0,1,1,-1,0,1,-1,0,-1,0,-1,-1,1,1,0,0,0,1,-1,-1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,-1,-1,0,0,0,0","0.027575833542241163,0.02531962897969416,0.027575833542241163,0,0,0.03158686387565806,0,0,0,0.027575833542241163,0,0,0.02958134870894961,0,0.0376034093757834,0,0,0,0,0.02531962897969416,0.02331411381298571,0.02531962897969416,0,0,0,0.08297819002256204,0.0376034093757834,0.02331411381298571,0.02958134870894961,0,0.03158686387565806,0.04487340185510153,0.027575833542241163,0.02531962897969416,0.03559789420907496,0.03158686387565806,0,0.027575833542241163,0.10729506141890198,0.027575833542241163,0.02531962897969416,0.0393582351466533,0,0,0,0.0376034093757834,0.02531962897969416,0.02958134870894961,0.02958134870894961",-1
"0,0,0,-1,1,0,1,1,-1,0,1,-1,0,-1,0,-1,-1,1,1,0,0,0,1,-1,-1,0,0,0,0,1,0,0,0,0,0,0,1,0,-1,0,0,0,1,-1,-1,0,0,0,0","0.001379310344827586,0.023448275862068966,0.001379310344827586,0,0,0.001379310344827586,0,0,0,0.022413793103448276,0,0,0.023448275862068966,0,0.022413793103448276,0,0,0,0,0.001379310344827586,0.001379310344827586,0.015517241379310345,0,0,0,0.001379310344827586,0.023103448275862068,0.323448275862069,0.001379310344827586,0,0.022758620689655173,0.3289655172413793,0.022413793103448276,0.001379310344827586,0.021379310344827585,0.023448275862068966,0,0.023103448275862068,0,0.023448275862068966,0.001379310344827586,0.020689655172413793,0,0,0,0.023448275862068966,0.001379310344827586,0.001379310344827586,0.021379310344827585",1
"0,0,0,-1,1,0,1,1,-1,0,1,-1,0,-1,0,-1,-1,1,1,0,0,0,1,-1,-1,0,0,0,0,1,0,1,0,0,0,0,1,0,-1,0,0,0,1,-1,-1,0,0,0,0","0.019842427779398892,0.014298220017508025,0.01809162532827546,0,0,0.02159323023052232,0,0,0,0.01634082287715203,0,0,0.01809162532827546,0,0.026553837175372047,0,0,0,0,0.014298220017508025,0.014298220017508025,0.014298220017508025,0,0,0,0.5106507149110009,0.03414064779690692,0.01634082287715203,0.023344032681645754,0,0.014298220017508025,0,0.014298220017508025,0.01809162532827546,0.019842427779398892,0.01634082287715203,0,0.014298220017508025,0,0.025094835132769187,0.019842427779398892,0.019842427779398892,0,0,0,0.019842427779398892,0.01634082287715203,0.01809162532827546,0.02159323023052232",-1
"0,0,0,-1,1,0,1,1,-1,0,1,-1,0,-1,0,-1,-1,1,1,0,0,0,1,-1,-1,-1,0,0,0,1,0,1,0,0,0,0,1,0,-1,0,0,0,1,-1,-1,0,0,0,0","0.02130681818181818,0.017992424242424244,0.019649621212121212,0,0,0.02130681818181818,0,0,0,0.022964015151515152,0,0,0.02462121212121212,0,0.056107954545454544,0,0,0,0,0.022964015151515152,0.022964015151515152,0.019649621212121212,0,0,0,0,0.1640625,0.03622159090909091,0.07457386363636363,0,0.056107954545454544,0,0.03196022727272727,0.056107954545454544,0.03480113636363636,0.019649621212121212,0,0.027462121212121212,0,0.03196022727272727,0.030539772727272728,0.02462121212121212,0,0,0,0.05965909090909091,0.056107954545454544,0.016098484848484848,0.030539772727272728",1
"0,0,0,-1,1,0,1,1,-1,0,1,-1,0,-1,0,-1,-1,1,1,0,0,0,1,-1,-1,-1,1,0,0,1,0,1,0,0,0,0,1,0,-1,0,0,0,1,-1,-1,0,0,0,0","0.0012626262626262627,0.0012626262626262627,0.012941919191919192,0,0,0.0012626262626262627,0,0,0,0.015782828282828284,0,0,0.017045454545454544,0,0.0012626262626262627,0,0,0,0,0.9053030303030303,0.012626262626262626,0.0012626262626262627,0,0,0,0,0,0.0012626262626262627,0.0012626262626262627,0,0.0012626262626262627,0,0.0012626262626262627,0.0012626262626262627,0.0012626262626262627,0.0012626262626262627,0,0.0012626262626262627,0,0.0012626262626262627,0.0012626262626262627,0.0012626262626262627,0,0,0,0.0012626262626262627,0.01231060606060606,0.0012626262626262627,0.0012626262626262627",-1
"0,0,0,-1,1,0,1,1,-1,0,1,-1,0,-1,0,-1,-1,1,1,-1,0,0,1,-1,-1,-1,1,0,0,1,0,1,0,0,0,0,1,0,-1,0,0,0,1,-1,-1,0,0,0,0","0.04154191616766467,0.04416167664670659,0.04154191616766467,0,0,0.04154191616766467,0,0,0,0.041729041916167664,0,0,0.04154191616766467,0,0.04154191616766467,0,0,0,0,0,0.04154191616766467,0.04154191616766467,0,0,0,0,0,0.04154191616766467,0.04154191616766467,0,0.04154191616766467,0,0.04154191616766467,0.04154191616766467,0.04154191616766467,0.04154191616766467,0,0.04154191616766467,0,0.04154191616766467,0.04154191616766467,0.04154191616766467,0,0,0,0.04154191616766467,0.041729041916167664,0.04154191616766467,0.04154191616766467",1
"0,1,0,-1,1,0,1,1,-1,0,1,-1,0,-1,0,-1,-1,1,1,-1,0,0,1,-1,-1,-1,1,0,0,1,0,1,0,0,0,0,1,0,-1,0,0,0,1,-1,-1,0,0,0,0","0.018798378179137487,0,0.016586804275709546,0,0,0.01806118687799484,0,0,0,0.0158496129745669,0,0,0.01916697382970881,0,0.3203096203464799,0,0,0,0,0,0.01695539992628087,0.3203096203464799,0,0,0,0,0,0.018798378179137487,0.017692591227423518,0,0.01916697382970881,0,0.014375230372281608,0.018798378179137487,0.01695539992628087,0.018798378179137487,0,0.018429782528566162,0,0.018798378179137487,0.018798378179137487,0.019535569480280134,0,0,0,0.019535569480280134,0.001474382602285293,0.014375230372281608,0.018429782528566162",-1
"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","0.021623827009383926,0.0012239902080783353,0.02447980416156671,0.021215830273357814,0.022439820481436147,0.024071807425540596,0.02447980416156671,0.024071807425540596,0.022439820481436147,0.02447980416156671,0.024071807425540596,0.02447980416156671,0.023255813953488372,0.022031823745410038,0.0012239902080783353,0.021215830273357814,0.021623827009383926,0.022031823745410038,0.02447980416156671,0.023663810689514484,0.023255813953488372,0.023255813953488372,0.021623827009383926,0.02447980416156671,0.021215830273357814,0.0012239902080783353,0.0012239902080783353,0.0208078335373317,0.022031823745410038,0.024071807425540596,0.02284781721746226,0.0208078335373317,0.022031823745410038,0.0012239902080783353,0.022031823745410038,0.022439820481436147,0.023255813953488372,0.024887800897592818,0.021215830273357814,0.026111791105671155,0.023255813953488372,0.02284781721746226,0.023663810689514484,0.02447980416156671,0.022439820481436147,0.02447980416156671,0.0012239902080783353,0.02447980416156671,0.02447980416156671",1
"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0","0.007154213036565978,0.007154213036565978,0.007154213036565978,0.007154213036565978,0.007154213036565978,0.07114467408585055,0.007154213036565978,0.007154213036565978,0.07114467408585055,0.007154213036565978,0.007154213036565978,0.007154213036565978,0.007154213036565978,0.007154213036565978,0.007154213036565978,0.007154213036565978,0.007154213036565978,0.07631160572337042,0.07114467408585055,0.007154213036565978,0.007154213036565978,0.007154213036565978,0.07631160572337042,0.007154213036565978,0.007154213036565978,0.007154213036565978,0.07710651828298887,0.007154213036565978,0.007154213036565978,0.007154213036565978,0.06836248012718601,0.007154213036565978,0.007154213036565978,0.007154213036565978,0.007154213036565978,0.007154213036565978,0.007154213036565978,0.007154213036565978,0.007154213036565978,0,0.007154213036565978,0.007154213036565978,0.07233704292527822,0.007154213036565978,0.07511923688394277,0.06915739268680444,0.007154213036565978,0.007154213036565978,0.007154213036565978",-1
"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0","0.026822818284850773,0.001511144692104269,0.032489610880241784,0.001511144692104269,0.03362296939931998,0.03853418964865886,0.001511144692104269,0.001511144692104269,0.001511144692104269,0.035889686437476385,0.03664525878352852,0.03891197582168492,0.001511144692104269,0.03324518322629392,0.037400831129580654,0.03022289384208538,0.001511144692104269,0.036267472610502456,0.03664525878352852,0.001511144692104269,0.03702304495655459,0.029845107669059314,0.001511144692104269,0.03513411409142425,0.03702304495655459,0.001511144692104269,0,0.001511144692104269,0.036267472610502456,0.02871174914998111,0.001511144692104269,0.039667548167737064,0.036267472610502456,0.001511144692104269,0.029845107669059314,0.036267472610502456,0.001511144692104269,0.037400831129580654,0.001511144692104269,0,0.03513411409142425,0.001511144692104269,0.03437854174537212,0.001511144692104269,0.03551190026445032,0.029467321496033247,0.001511144692104269,0.001511144692104269,0.03664525878352852",1
"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0","0.09730363423212192,0.012895662368112544,0.012504884720593983,0.012895662368112544,0.012895662368112544,0.012895662368112544,0.012895662368112544,0.012895662368112544,0.012895662368112544,0.012504884720593983,0.012895662368112544,0.012895662368112544,0.09886674482219616,0.012895662368112544,0.012895662368112544,0.012895662368112544,0.012895662368112544,0.012504884720593983,0.012504884720593983,0.012895662368112544,0.012895662368112544,0.012895662368112544,0.012895662368112544,0.012895662368112544,0.012895662368112544,0.012504884720593983,0,0.09495896834701055,0.012895662368112544,0.012504884720593983,0.012895662368112544,0,0.012895662368112544,0.012504884720593983,0.012895662368112544,0.012895662368112544,0.012895662368112544,0.09066041422430637,0.012895662368112544,0,0.012895662368112544,0.012895662368112544,0.012895662368112544,0.012504884720593983,0.012895662368112544,0.012504884720593983,0.012895662368112544,0.012504884720593983,0.0933958577569363",-1
